author_id,author_name,affiliation_full_name,city,affiliation,affiliation_id
57208058187,"Deoula, Meimouna"," Department of Epidemiology, Mohammed VI University of Health Sciences, Casablanca, Morocco",Casablanca,,
57200881639,"Hatime, Zineb"," Department of Hepato-Gastroenterology, Hassan II University Hospital Center, Team Diseases of the Digestive System, Faculty of Medicine and Pharmacy, Sidi Mohamed Ben Abdellah University, Fez, Morocco",Fès,sidi mohamed ben abdellah university,148
57217247661,"Obar, Eric","Hassan II University, Laboratory of Structural Engineering, Intelligent Systems and Electrical Engineering ENSAM, Casablanca, Morocco",Casablanca,ensam,66
51462314200,"Touati, Abdelwahed"," Green Energy Park, Research Institute for Solar Energy and New Energies (IRESEN), Rabat, Morocco",Rabat,,
58618514200,"Arrach, Mohamed","National School of Applied Sciences of Khouribga, Morocco Sultan Moulay Slimane University of Beni Mellal, Sciences and Techniques for Engineer Laboratory, Morocco",Béni Mellal,national school of applied sciences,169
55929384300,"Mamouni, Abdellah"," Department of Mathematics, Faculty of Sciences and Technology, University Moulay Ismail, Box 509-Boutalamine, Errachidia, Morocco",Errachidia,faculty of sciences and technology,142
57200303593,"Issoual, Mohamed","Laboratory of Modeling and Mathematical Structures, Department of Mathematics, Faculty of Science and Technology of Fez, University S.M. Ben Abdellah, Box 2202, Fez, Morocco",Fès,faculty of science,153
57205753975,"Touahri, Ibtissam","Department of Mathematics and Computer Science Faculty of Sciences, University Mohamed First, B-P 717, Oujda, 60000, Morocco",Oujda,faculty of sciences,111
57222154283,"Akroud, Hayat","Entomology Laboratory, International Center for the Agricultural Research in the Dry Areas (ICARDA), Rabat Institutes, P.O. Box 6299, Rabat, Morocco",Rabat,,
7801556009,"Sbaghi, Mohamed"," National Institute of Agronomic Research (INRA), Rabat, Morocco",Rabat,,
14631565000,"Bouharroud, Rachid"," Laboratory of Plant Biotechnology, Ecology and Ecosystem Valorization, Department of Biology, Faculty of Sciences El Jadida, Chouaib Doukkali University, El Jadida, Morocco",El Jadida,faculty of sciences,37
55567766600,"Efthymiou, Stephanie"," Unit of Neuropediatrics and Neurometabolism, Pediatric Department, Mohammed v University of Rabat, Morocco",Rabat,mohammed 5 university,120
57201154676,"Tamoussit, A","Department of Mathematics, The Regional Center for Education and Training Professions Souss Massa, P.O. Box 106, Inezgane, Morocco",Fès,,
57204476582,"Elghali, Abdellatif","Geology and Sustainable Mining Department, Mohammed VI Polytechnic University, Lot 660, Hay Moulay Rachid, Ben Guerir, 43150, Morocco",,,
25929037400,"Bouzahzah, Hassan"," Mining Environment and Circular Economy, Mohammed VI Polytechnic University, Ben Guerir, Lot 660, Hay Moulay Rachid, 43150, Morocco",,,
57221719645,"Gataa, Zakaria","Biodiversity and Crop Improvement Program, ICARDA, Agdal, Rabat, 10080, Morocco",Rabat,,
57219836358,"Hanafi, Samira"," Faculty of Sciences Ben M’sick, University Hassan II of Casablanca, Casablanca, Morocco",Casablanca,university hassan 2,53
57221727096,"Basheer, Fadil"," Faculty of Sciences of Meknes, Moulay Ismail University, Meknes, Morocco",Meknès,faculty of sciences,140
35069805800,"Kehel, Zakaria"," Faculty of Sciences Kenitra, Ibn Tofail University, Kenitra, Morocco",Kénitra,faculty of sciences,77
57222743454,"Masrar, Yassin","Laboratoire Modélisation et Structures Mathématiques, faculté des Sciences et Techniques, USMBA, B.P. 2202, Route d'Imouzzer, FES, Morocco",Fès,faculte des sciences,153
57215723234,"Faress, Moussa","Department of Mathematics, Faculty of Sciences, Moulay Ismail University, Zitoune, BP 11201, Meknès, Morocco",Meknès,faculty of sciences,140
57192265798,"Allioui, Hanane","Computer Science Department, Faculty of Sciences Semlalia, Cadi Ayyad University, Marrakesh, Morocco",Marrakech,faculty of sciences semlalia,23
57223001836,"Bzikha, Reda","Department of Cardiovascular Surgery HASSAN II Hospital, Fez, Morocco",Fès,,
58481325000,"Elkhaldi, Mohammed","Faculty of Law, Economics and Social Sciences Agdal, Mohamed V University, Rabat, Morocco",Rabat,,
6507431794,"Tajmouati, A","Mathematical Sciences and Applications Laboratory, Department of Mathematics, Faculty of Sciences Dhar Al Mahraz, Sidi Mohamed Ben Abdellah University, PO Box 1796, Fez-Atlas, Morocco",Fès,faculty of sciences,153
56340867400,"Guibout, L"," Research Team in Biological Engineering, Agri-food and Aquaculture, Polydisciplinary Faculty, Abdelmalek Essaadi University, Larache, 92000, Morocco",Larache,polydisciplinary faculty,7
35105914600,"Rousseau, Max"," CIRAD, UMR ART-Dev 5281, France - INAU, Morocco",,,
58480724700,"Rafik, Meriem","University Hassan II, Casablanca, Morocco",Casablanca,university hassan 2,53
57289154700,"Ouaid, Mohamed","Ecole Mohammadia d'Ingénieurs, University Mohammed v in Rabat, Department of Electrical Engineering, Rabat, Morocco",Rabat,ecole mohammadia d'ingenieurs,128
56875379000,"Boujallal, Lahoucine","Department of Mathematics and Computer Sciences, Faculty of Sciences Ain Chock, University Hassan II of Casablanca, Casablanca, Morocco",Casablanca,university hassan 2,53
57220786056,"Aourik, S","MIET Laboratory, Hassan First University of Settat, Morocco",Settat,hassan 1 university,43
57217499653,"Jouimyi, Mohamed","Laboratory of Helicobacter pylori and Gastric Pathologies, Institut Pasteur du Maroc, Casablanca, Morocco",Casablanca,,
57217500908,"Bounder, Ghizlane"," Laboratory of Biology and Health, Faculty of Sciences Ben M'sik, University Hassan II, Casablanca, Morocco",Casablanca,university hassan 2,53
57219355746,"Essaidi, Imane"," Microbiology Department, Faculty of Medicine and Pharmacy, University Hassan II, Casablanca, Morocco",Casablanca,faculty of medicine and pharmacy,63
16941177700,"Boura, Hasna"," Gastroenterology Department, Ibn Rochd University Hospital Center, Casablanca, Morocco",Casablanca,,
6505997152,"Badre, Wafaa"," Laboratory of Histo-Cytopathology, Institut Pasteur du Maroc, Casablanca, Morocco",Casablanca,,
58396061300,"Roumate, Fatima","Mohammed V University, International Institute of Scientific Research, Marrakech, Morocco",Marrakech,,
55908232400,"Faydy, M","Laboratory of Agricultural Resources, Polymer and Process Engineering, Faculty of Sciences, Ibn Tofail University, PO Box 133, Kenitra, 14000, Morocco",Kénitra,faculty of sciences,77
56368215200,"Benhiba, F"," Laboratory of Advanced Materials and Process Engineering, Faculty of Sciences, Ibn Tofail University, BP 242, Kenitra, 14000, Morocco",Kénitra,faculty of sciences,77
6506402060,"Warad, I"," Laboratory of Materials, Nanotechnology and Environment, Faculty of Sciences, Mohammed V University in Rabat, Av. Ibn Battouta, P.O. Box. 1014, Agdal-Rabat, Morocco",Rabat,faculty of sciences,125
13409958100,"Maalouf, Fouad"," African Genome Center, Mohammed VI Polytechnic University, Ben Guerir, Morocco",,,
57214957957,"Rhorchi, Fatima","Moulay Ismail University, Meknès, Morocco",Meknès,moulay ismail university,137
57207617031,"Daoui, Achraf","Laboratory of Engineering, Systems and Applications, National School of Applied Sciences, Sidi Mohamed Ben Abdellah-Fez University, Fez, Morocco",Fès,national school of applied sciences,157
57190495161,"Karmouni, Hicham"," Laboratory of Electronic Signals and Systems of Information, Faculty of Science Dhar El Mahrez, Sidi Mohamed Ben Abdellah-Fez University, Fez, Morocco",Fès,faculty of science,153
55561914300,"Sayyouri, Mhamed"," Faculty of Medicine and Pharmacy, Clinical Neuroscience Laboratory, Sidi Mohamed Ben Abdellah University, Fez, Morocco",Fès,sidi mohamed ben abdellah university,148
12144280900,"Qjidaa, Hassan"," Department of Radiology and Clinical Imaging, University Hospital of Fez, Fez, Morocco",Fès,,
55798930500,"Nassar, Kawtar"," Service de rhumatologie, Centre Hospitalier Universitaire Ibn Rochd, Faculté de médecine et de pharmacie, Université Hassan II, Casablanca, Morocco",Casablanca,faculte de medecine et de pharmacie,63
58396061300,"Roumate, Fatima","Faculty of Law, Economics, and Social Sciences Agdal, Mohammad V University, International Institute of Scientific Research, Marrakesh, Morocco",Marrakech,,
57222063445,"Ourdou, Amal","LIPIM, ENSA Khouribga, Sultan Moulay Slimane University, Khouribga, Morocco",Khouribga,ensa,170
56168902600,"Ghazdali, Abdelghani"," LMA, FST Béni-Mellal, Sultan Moulay Slimane University, Khouribga, Morocco",Khouribga,,
15844080400,"Smeets, Karen"," Laboratory “Biodiversity, Ecology and Genome”, Research Centre “Plant and Microbial Biotechnology, Biodiversity and Environment”, Faculty of Sciences, Mohammed V University, Rabat, Morocco",Rabat,faculty of sciences,125
55798409000,"Jhilal, Fayssal","Faculty of Pharmacy, Mohammed VI University of Health Sciences (UM6SS), Casablanca, Morocco",Casablanca,,
55943453700,"Saffaj, Taoufiq"," Applied Organic Chemistry Laboratory, Faculty of Sciences and Technology, Sidi Mohamed Ben Abdallah University, BP 2202, Route d’Immouzer, Fez, Morocco",Fès,faculty of sciences,153
36968506900,"Bouchaib, Ihssane"," Engineering Materials, Environment and Modeling Laboratory, Faculty of Sciences Dhar El Mahraz, BP 1796, Atlas Fez, Morocco",Fès,faculty of sciences dhar el mahraz,153
35273214600,"Sfaira, Mouhcine"," Research Centre REMINEX, Managem Group, Marrakech, Morocco",Marrakech,,
25121423000,"Ahid, Samir"," Methodological Support Unit, Faculty of Pharmacy, Mohammed VI University of Health Sciences (UM6SS), Casablanca, Morocco",Casablanca,,
57209615613,"Riyad, Mouad","Hassan II University of Casablanca, Laboratory of Computer Science, Faculty of Sciences and Technology, Mohammedia, 20650, Morocco",Casablanca,hassan 2 university,53
57203359299,"Hantouti, Hajar","Moulay Ismail University of Meknes, Morocco",Meknès,moulay ismail university,137
57221675989,"Ikhlasse, Hamzaoui","Research Foundation for Development and Innovation in Science and Engineering, Casablanca, 16469, Morocco",Casablanca,,
50361350300,"Benjamin, Duthil"," Engineering Research Laboratory (LRI), System Architecture Team (EAS), National and High School of Electricity and Mechanic (ENSEM), Hassan II University, Casablanca, 8118, Morocco",Casablanca,ensem,65
57218283005,"Loutfi, A"," Oukaimeden Observatory, LHEPA, FSSM, Cadi Ayyad University, Marrakech, Morocco",Marrakech,cadi ayyad university,18
57193056543,"Sekkate, Sara"," University of HassanII, FSTM, LIM Research Lab, Morocco",,,
56574417800,"Quotane, I","Université Mohammed i, Laboratoire de Physique de la Matière et du Rayonnement (LPMR), Faculté des Sciences, Département de Physique, Oujda, Morocco",Oujda,faculte des sciences,111
57221619357,"Berrada, I","Laboratoire de santé sexuelle, faculté de médecine, université Hassan II de Casablanca, Casablanca, Morocco",Casablanca,universite hassan 2,53
57189850037,"Moataz, A"," Service d'informatique médicale, faculté de médecine de Casablanca, université Hassan II, Morocco",Casablanca,universite hassan 2,53
57221619899,"Mohamed, H"," Service d'urologie du centre hospitalier universitaire Ibn Rochd Casablanca, Morocco",Casablanca,,
57221198459,"Jaouad, Nada","Service of Rheumatology A, El Ayachi Hospital, University Mohamed V Rabat, Salé, 11150, Morocco",Rabat,,
59060963700,"Sellami, Meriem"," Poison Control and Pharmacovigilance Center, Rabat, 10100, Morocco",Rabat,,
57219992270,"Brouzi, Mohamed","Laboratory of Genetics, Neuroendocrinology and Biotechnology, Faculty of Sciences, Ibn Tofaïl University, Kénitra, Morocco",Kénitra,faculty of sciences,77
57226350839,"Jaride, Chama","Faculty of Juridical Economic and Social Sciences Tetouan, Abdelmalek Essaâdi University, Morocco",Tétouan,abdelmalek essaadi university,1
58396061300,"Roumate, Fatima","Faculty of Law, Economics, and Social Sciences Agdal, Mohammad V University, International Institute of Scientific Research, Marrakesh, Morocco",Marrakech,,
57253712900,"Kafas, Samir","Faculty of Letters and Human Sciences, University Sultan Moulay Slimane, Beni Mellal, Morocco",Béni Mellal,university sultan moulay slimane,162
24475032300,"Mounkachi, O","Laboratory of Condensed Matter and Interdisciplinary Sciences (LaMCScI), B.P. 1014, Faculty of Science, Mohammed V University in Rabat, Morocco",Rabat,faculty of science,125
57191109937,"Lamouri, R"," MSDA, Mohammed VI Polytechnic University, Lot 660, Hay Moulay Rachid Ben Guerir, 43150, Morocco",,,
49861991000,"Salmani, E"," Hassan II Academy of Science and Technology, Rabat, Morocco",Rabat,,
57219928240,"Attaoui, Amina","Electronics Sensors, Systems and Nanobiotechnologies, STIS Center, ENSET, Mohammed V University, Rabat, Morocco",Rabat,mohammed 5 university,120
57218547096,"Largo, Salma"," Smart, Embedded, Enterprise and Distributed Systems (SEEDS) Team, STRS Research Laboratory. INPT, Rabat, Morocco",Rabat,,
25225378500,"Fatini, M","Laboratory of PDE’s, Algebra and Spectral Geometry, Faculty of Sciences, Ibn Tofail University, Kenitra, BP 133, Morocco",Kénitra,faculty of sciences,77
57205418363,"Sekkak, I"," Chouaib Doukkali University, EST-Sidi Bennour, El Jadida, Morocco",El Jadida,chouaib doukkali university,34
55809656800,"Atourki, Lahoucine"," Manapse Lab-Faculty of Sciences, Mohammed v University in Rabat, Rabat, 10056, Morocco",Rabat,faculty of sciences,125
57200512586,"Bouny, Lahcen","Faculty of Sciences and Technology, Department of Computer Science, Mohammedia, Morocco",Mohammedia,faculty of sciences and technology,62
26432469900,"Belmabkhout, Youssef"," Technology Development Cell (TechCell), Technology Transfer Office (TTO), Mohammed VI Polytechnic University (UM6P), Ben Guerir, Morocco",,,
12545385200,"Hassoune, Hicham"," Chemical and Biochemical sciences, Green Process Engineering, Mohammed VI Polytechnic University (UM6P), Ben Guerir, Morocco",,,
57220045470,"Lemsanni, M","Department of Orthopedic and Trauma Surgery, Ibn Tofail Hospital, Mohammed VI University Hospital Center, Abdelouahab Derraq Street, Marrakesh, PB 40000, Morocco",Marrakech,,
55921582000,"Najeb, Y"," Epidemiology Laboratory of the Faculty of Medicine and Pharmacy of Casablanca, Casablanca, Morocco",Casablanca,faculty of medicine and pharmacy,63
35271022600,"Allouch, C","The Faculty of Nador, Team of Modeling and Scientific Computing, Nador, Morocco",Nador,,
6602263581,"Sbibih, D"," University Mohammed I, FSO, LANO Laboratory, Oujda, Morocco",Oujda,university mohammed 1,108
35273921100,"Tahrichi, M"," University Mohammed I, Team ANAA, EST, LANO Laboratory, Oujda, Morocco",Oujda,est,118
57221739672,"Daflaoui, H","Service de dermatologie, vénérologie et allergologie, CHU Mohammed VI, Oujda, Morocco",Oujda,,
57207757004,"Khouna, A"," Faculté de médecine et de pharmacie Oujda, université Mohammed Premier, Oujda, Morocco",Oujda,faculte de medecine et de pharmacie,113
57218379039,"Aburabie, H"," Laboratoire d’épidémiologie, de recherche clinique et de santé publique, Oujda, Morocco",Oujda,,
57195494214,"Enaime, Ghizlane"," Laboratory of Applied Chemistry (LCA), Faculty of Sciences Semlalia, Cadi Ayyad University, B. P. 2390, Marrakech, Morocco",Marrakech,faculty of sciences semlalia,23
57201154676,"Tamoussit, Ali","Department of Mathematics, The Regional Center for Education and Training Souss Massa, P.O. Box 106, Inezgane, Morocco",,,
57217196820,"Snanou, Noureddine","Department of Mathematics, Faculty of Sciences Dhar El Mahraz, Sidi Mohamed Ben Abdellah University, Fez, Morocco",Fès,faculty of sciences dhar el mahraz,153
23097896800,"Listrat, A"," CHU IBN SINA Rabat, Neurosurgery Department, Mohammed V University of Rabat, Morocco",Rabat,mohammed 5 university,120
57288545000,"Soukaina, Nai","University Ibn Tofail., Computer Research Laboratory, Faculty of Sciences, Kenitra, Morocco",Kénitra,faculty of sciences,77
54790791200,"Amal, Rifai"," Regional Center for the Professions of Education and Training (RCPET), Team of Research in Engineering of Computing Environment for Human Learning"", Rabat, Morocco",Rabat,,
57203895420,"Maaiden, E"," Laboratory of Biochemistry and Neurosciences, Department of Biology, , Settat, Morocco",Settat,,
57216957089,"Ziat, Abderazzak","Ensam, Moulay Ismail University, Morocco",,,
57195914441,"Zaghar, Hamid"," Mohamed Ben Abdellah University, Morocco",,,
57212020239,"Harir, A","Laboratory of Applied Mathematics and Scientific Computing, Sultan Moulay Slimane University, B.P. 523, Beni Mellal, Morocco",Béni Mellal,sultan moulay slimane university,162
7801316658,"Ellabib, Abdellatif","Laboratoire de Mathématiques appliquées et informatique, faculté des Sciences et Techniques, université Cadi Ayyad, Avenue Abdelkrim Elkhattabi B.P. 549, Marrakech, Morocco",Marrakech,faculte des sciences,23
6603469423,"Sarh, Brahim"," Laboratory of Electronics, Signal Processing and Modelling Physics, Department of Physics, Ibn Zohr University, Agadir, 80000, Morocco",Agadir,ibn zohr university,84
57880535300,"Siham, Akil","Hassan II University of Casablanca, Networks, Telecoms and Multimedia LIM@II-FSTM, Mohammedia, Morocco",Mohammedia,,
57219724524,"Rafik, Sifeddine","Agricultural Innovation and Technology Transfer Center (AITTC), Mohammed VI Polytechnic University (UM6P), Ben Guerir, Morocco",,,
57219721559,"Chaoui, Meriem"," National School of Commerce and Management, Settat, Morocco",Settat,national school of commerce and management,49
57219721630,"Assabban, Yassin"," Hassan II Institute of Agronomy and Veterinary Medicine, Rabat, Morocco",Rabat,,
57219729535,"Jazi, Salima"," African Sustainable Agriculture Research Institute (ASARI), Mohammed VI Polytechnic University (UM6P), Laayoune, Morocco",Laayoune,,
6508271333,"Amahmid, Omar","Biology Unit, Department of Life and Earth Sciences, Regional Centre for Careers of Education and Training, CRMEF-Marrakech-Safi, Avenue Mozdalifa, P.O. Box 797, Marrakesh, 40090, Morocco",Marrakech,,
26653988100,"Guamri, Youssef"," Laboratory of Water, Biodiversity and Climate Change, Parasitology and Aquatic Biodiversity, Department of Biology, Faculty of Sciences-Semlalia, University Cadi Ayyad, Marrakesh, Morocco",Marrakech,faculty of sciences,23
57205346731,"Zenjari, Khalid"," Laboratory of Natural Resources and Sustainable Development, Department of Biology, Faculty of Sciences Kenitra, Ibn Tofaïl University, Kenitra, Morocco",Kénitra,faculty of sciences,77
57193831094,"Bouhout, Souad"," Regional Direction of Health Marrakesh-Safi, Marrakesh, Morocco",Marrakech,,
24381458800,"Moh, Mohamed"," Service of Parasitic Diseases, Direction of Epidemiology and Diseases Control (DELM), Rabat, Morocco",Rabat,,
16410889100,"Boraam, Fatima"," Regional Laboratory of Epidemiological Diagnostic and Environmental Hygiene (LRDEHM), Marrakesh-Safi, Morocco",Safi,,
57288992400,"Tebaa, Mohammed","Mohammadia School of Engineers, Mohammed v University in Rabat, Morocco Engineering for Smart and Sustainable Systems Research Center, Morocco",Rabat,mohammed 5 university,120
57213155679,"Balasubramanian, Ganesh"," Viral Hepatitis Laboratory, Virology Unit, Institut Pasteur du Maroc, Casablanca, Morocco",Casablanca,,
6506541546,"Ntamack, G"," LMTM: Laboratoire de Mécanique, Thermique et Matériaux, École Nationale Supérieure des Mines, Rabat, ENSM, B.P. 753, Rabat, Morocco",Rabat,,
57206865197,"Berrichi, Safae","Department of Computer Science, Faculty of Sciences, Mohamed First University, Oujda, Morocco",Oujda,faculty of sciences,111
17340329800,"Guemmout, Farid"," Faculté des Sciences, Université Abdelmalek Essaadi, B.P. 2121, Mhannech II, Tétouan, 93030, Morocco",Tétouan,faculte des sciences,6
57219724524,"Rafik, Sifeddine","Mohammed VI Polytechnic University (UM6P), Agricultural Innovation and Technology Transfer Center (AITTC), Ben Guerir, Morocco",,,
57225730829,"Rahmani, Mohamed"," Hassan II Institute of Agronomy and Veterinary Medicine, Rabat, Morocco",Rabat,,
23088238400,"Gharous, Mohamed"," African Sustainable Agriculture Research Institute (ASARI), Mohammed VI Polytechnic University (UM6P), Laayoune, Morocco",Laayoune,,
57218118797,"Ouedraogo, Jean","Mohammed V University in Rabat, Faculty of Medicine and Pharmacy, Rabat, 10170, Morocco",Rabat,faculty of medicine and pharmacy,126
57193308057,"Benabbes, Majda"," Ibn Sina University Hospital Center, Rabat, 10170, Morocco",Rabat,,
57218122388,"Baraka, Soumaya"," Ibn Sina University Hospital Center, National Institute of Oncology, Rabat, 10170, Morocco",Rabat,,
57218120818,"Sitsopeh, Joseph"," Mohammed V University in Rabat, Faculty of Medicine and Pharmacy, Team of Formulation and Quality Control of Health Products, Rabat, 10170, Morocco",Rabat,faculty of medicine and pharmacy,126
56968068300,"Akrouchi, Manal","IRDA, Rabat IT Center, ENSIAS, Mohammed v University, Rabat, Morocco",Rabat,ensias,129
57215068335,"Amara, Zouheir","Department of Mathematics, Labo LIABM, FSO, Mohammed First University, Oujda, 60000, Morocco",Oujda,mohammed 1 university,108
57218510648,"Eddin, Mohamed","Mathematics Department, Sciences Faculty, Mohammed First University, Oujda, Morocco",Oujda,mohammed 1 university,108
24512212000,"Amine, Aouatif","LGS, ENSA-Kenitra, Morocco",Kénitra,ensa,78
7003610432,"Azizi, Abdelmalek","Mathematics Department, Sciences Faculty, Mohammed First University, Oujda, Morocco",Oujda,mohammed 1 university,108
57205446982,"Rezzougui, Mohammed"," Department of Mathematics and Informatics, Pluridisciplinary faculty, Mohammed First University, Nador, Morocco",Nador,,
57221472759,"Kharkhach, Ayoub","Department of Surgical Oncology, Mohammed VI University Hospital, Faculty of Medicine and Pharmacy, Mohammed First University, Oujda, Morocco",Oujda,faculty of medicine and pharmacy,113
57221841326,"Kinani, Sara","Université Mohammed V de Rabat ,E.N.S de Rabat ,B. P. 5118, Rabat, 10105, Morocco",Rabat,universite mohammed 5,120
55990145200,"Tribak, Rachid"," Centre Régional des Métiers de l'Education et de la Formation (CRMEF-TTH)-Tanger, Avenue My Abdelaziz, B.P. 3117, Tangier Souani, Morocco",Tanger,,
55839017400,"Sabri, Yassine","Laboratory of Innovation in Management and Engineering for Enterprise (LIMIE), ISGA Rabat, 27 Avenue Oqba, Agdal Rabat, Morocco",Rabat,,
55496925400,"Siham, Aouad"," Mohammed v University of Rabat Smart Systems Laboratory (SSL), ENSIAS, Morocco",Rabat,ensias,129
55820871000,"Maizate, Aberrahim"," RITM-ESTC Université Hassan II Casablanca, Morocco",Casablanca,universite hassan 2,53
57219716882,"Ettanji, Adnane","Department of Urology, Ibn Rochd University Hospital, Casablanca, Morocco",Casablanca,,
57214791123,"Allal, Brahim","Faculté des Sciences et Techniques, Université Hassan 1er, Laboratoire MISI, B.P. 577, Settat, 26000, Morocco",Settat,faculte des sciences et techniques,47
55676166200,"Hajjaj, Abdelkarim"," Département de Mathématiques, Faculté des Sciences Semlalia LMDP, UMMISCO (IRD-UPMC) Université Cadi Ayyad, B.P. 2390, Marrakech, 40000, Morocco",Marrakech,faculte des sciences semlalia,23
8219624000,"Maniar, Lahcen"," Faculté des Sciences et Techniques, Université Hassan 1er, Laboratoire MISI, B.P. 577, Settat, 26000, Morocco",Settat,faculte des sciences et techniques,47
57192105214,"Salhi, Jawad"," Faculté des Sciences et Techniques, Université Hassan 1er Laboratoire MISI, B.P. 577, Settat, 6000, Morocco",Settat,faculte des sciences et techniques,47
57221526907,"Outznit, M","Service de radiologie, hôpital Ibn Sina, CHU de Avicenne, Rabat, 40010, Morocco",Rabat,,
57133145200,"Chaouali, Walid"," International University of Rabat, Rabat, Morocco",Rabat,,
57192170460,"Alem, Mohamed"," Department of Biology, University Mohammed V, Rabat, Morocco",Rabat,university mohammed 5,120
57219449183,"Boullayali, Asmaa","Laboratory of Applied Botany, Department of Biology, Faculty of Sciences, University Abdelmalek Essaâdi, Mhannech II– Postal Code 2121, Tétouan, Morocco",Tétouan,faculty of sciences,6
56183442700,"Bahiri, Rachid"," Department of Rheumatology, El Ayachi Hospital, Medical University, Rabat, Morocco",Rabat,,
15841648200,"Ghozlani, Imad"," Department of Rheumatology, Military Hospital, University Ibn Zohr, Agadir, Morocco",Agadir,university ibn zohr,84
57203804131,"Ghassem, Mohamed"," Rheumatology Department, Military Hospital Mohammed V, Rabat, Morocco",Rabat,,
57276992400,"Adnine, Anass","Department of Rheumatology, University Hospital of Tangier, Faculty of Medicine and Pharmacy of Tangier, Abdel-malek Essaadi University, Tangier, Morocco",Tanger,faculty of medicine and pharmacy,11
57276845100,"Nadiri, Khawla"," Department of Epidemiology, Public Health and Social Sciences, Faculty of Medicine and Pharmacy of Tangier, Abdelmalek Essaadi University, Tangier, Morocco",Tanger,faculty of medicine and pharmacy,11
57190497550,"Farnane, Kaoutar","LRIT, Associated Unit to CNRST (URAC No 29), Rabat IT Center, Faculty of Sciences, Mohammed V University, Rabat, Morocco",Rabat,faculty of sciences,125
58482127200,"Benouachan, Hassan","Faculty of Legal, Mohammed V University, Rabat, Morocco",Rabat,mohammed 5 university,120
58480924700,"Hamidouche, Karim","Mohammed V University, Rabat, Morocco",Rabat,mohammed 5 university,120
56603539800,"Singh, Deobrat"," Laboratoire de Physique des Matériaux et Modélisations des Systèmes, Unité Associée Au CNRST-URAC 08, Moulay Ismail University, B.P. 11201, Meknes, Morocco",Meknès,moulay ismail university,137
57218559394,"Fakir, Abdellah","Laboratory of Materials & Environment (LME), Ibn Zohr University, Agadir, 80000, Morocco",Agadir,ibn zohr university,84
57218547632,"Amjlef, Asma"," Laboratory of Materials, Catalysis &Valorization of Natural Resources (LaMaCaVa), Hassan II University, Casablanca, 20650, Morocco",Casablanca,hassan 2 university,53
57213826439,"Bencheikh, Noureddine","Laboratory of Bioresources, Biotechnology, Ethnopharmacology and Health, Faculty of Sciences, Mohammed First University, B.P. 717, Oujda, 60040, Morocco",Oujda,faculty of sciences,111
57204270490,"Kharchoufa, Loubna"," Laboratory of Biotechnology, Environment, Agrifood and Health, Faculty of Sciences, University of Sidi Mohamed Ben Abdellah, Fez, 30050, Morocco",Fès,faculty of sciences,153
57223826319,"Kamaly, Omkulthom"," Faculty of Medicine and Pharmacy, Mohammed First University, B.P. 724, Oujda, 60000, Morocco",Oujda,faculty of medicine and pharmacy,113
57211821159,"Safi, Imane"," Biochemistry Laboratory, Central Laboratory Service—CHU, Mohammed VI University Hospital, B.P. 4806, Oujda, 60049, Morocco",Oujda,,
27168902300,"Katir, Nadia"," Euromed Research Center, Engineering Division, Euro-Med University of Fes (UEMF), Route de Meknes Rond-point de Bensouda, Fès, 30070, Morocco",Meknès,,
58074698500,"Ramdani, Samhane","Applied Geosciences Laboratory (LGA), Department of Geology, Faculty of Sciences Oujda - FSO, Mohammed Premier University, Morocco",Oujda,faculty of sciences,111
7801551684,"Oujidi, Mostafa"," Research and Development in Engineering Sciences Laboratory ""LRDSI"", Department of Earth and Environmental Sciences, Faculty of Science and Technology Al Hoceima - FSTH, Abdelmalek Essaadi University, Tetouan, Morocco",Tétouan,faculty of science,6
57206263637,"Khmich, A","Laboratoire LS3M, Polydisciplinary Faculty of Khouribga, Sultan Moulay Slimane University of Beni Mellal, B. P.: 145, Khouribga, 25000, Morocco",Béni Mellal,polydisciplinary faculty,165
57193483412,"Menyiy, Naoual","Laboratory of Natural Substances, Pharmacology, Environment, Modeling, Health and Quality of Life (SNAMOPEQ), Faculty of Sciences Dhar El Mahraz, Sidi Mohamed Ben Abdellah University, Fez, Morocco",Fès,faculty of sciences dhar el mahraz,153
57195761501,"Guaouguaou, Fatima"," Mohammed V University in Rabat, LPCMIO, Materials Science Center (MSC), Ecole Normale Supérieure, Rabat, Morocco",Rabat,ecole normale superieure,132
57204434101,"Baaboua, Aicha"," Biology and Health Laboratory, Department of Biology, Faculty of Science, Abdelmalek-Essaadi University, Tetouan, Morocco",Tétouan,faculty of science,6
57219301252,"Omari, Nasreddine"," Laboratory of Histology, Embryology, and Cytogenetic, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
57216753044,"Taha, Douae"," Laboratoire de Spectroscopie, Modélisation Moléculaire, Matériaux, Nanomatériaux, Eau et Environnement, CERNE2D, Faculté des Sciences, Université Mohammed V, Rabat, Morocco",Rabat,faculte des sciences,125
57192007504,"Salhi, Najoua"," Laboratory of Pharmacology and Toxicology, Faculty of Medicine and Pharmacy, Mohammed V University in Rabat, Morocco",Rabat,faculty of medicine and pharmacy,126
56698403600,"Aanniz, Tarik"," Environment and Health Team, Polydisciplinary Faculty of Safi, Cadi Ayyad University, Marrakech, Morocco",Marrakech,cadi ayyad university,18
